clock,pid,pname,event_name,pstate_prev,pstate_next,cpu
000000026AF695C0,7,bufwrite,2,4,3,7
000000026AF6C7C0,12,bufwrite,2,4,3,5
000000026AF6CDC0,13,bufwrite,4,3,4,2
000000026AF87360,11,bufwrite,2,4,3,1
000000026AF89A20,8,bufwrite,4,3,4,6
000000026AF90560,13,bufwrite,2,4,3,3
000000026AF9EE80,7,bufwrite,4,3,4,7
000000026AFA65E0,14,bufwrite,2,4,3,4
000000026AFA6780,5,bufwrite,2,4,3,2
000000026AFBF080,7,bufwrite,2,4,3,7
000000026AFD2E40,8,bufwrite,2,4,3,6
000000026AFD7440,12,bufwrite,4,3,4,5
000000026AFDD780,5,bufwrite,4,3,4,2
000000026AFED360,9,bufwrite,4,3,4,3
000000026AFFE660,6,bufwrite,4,3,4,4
000000026B007940,7,bufwrite,4,3,4,7
000000026B0132E0,8,bufwrite,4,3,4,6
000000026B024A60,9,bufwrite,2,4,3,3
000000026B025EA0,12,bufwrite,2,4,3,5
000000026B031A20,7,bufwrite,2,4,3,7
000000026B032900,5,bufwrite,2,4,3,2
000000026B036140,11,bufwrite,4,3,4,1
000000026B041120,6,bufwrite,2,4,3,4
000000026B045C20,8,bufwrite,2,4,3,6
000000026B05DF20,13,bufwrite,4,3,4,3
000000026B06A2A0,11,bufwrite,2,4,3,1
000000026B06F620,12,bufwrite,4,3,4,5
000000026B076620,7,bufwrite,4,3,4,7
000000026B082F20,8,bufwrite,4,3,4,6
000000026B08E200,14,bufwrite,4,3,4,4
000000026B0971C0,13,bufwrite,2,4,3,3
000000026B099CA0,5,bufwrite,4,3,4,2
000000026B0ACAA0,11,bufwrite,4,3,4,1
000000026B0B6C00,8,bufwrite,2,4,3,6
000000026B0C0140,7,bufwrite,2,4,3,7
000000026B0D5560,5,bufwrite,2,4,3,2
000000026B0DE340,12,bufwrite,2,4,3,5
000000026B0E4D80,14,bufwrite,2,4,3,4
000000026B0EF7A0,9,bufwrite,4,3,4,3
000000026B0F1CA0,11,bufwrite,2,4,3,1
000000026B0F4120,8,bufwrite,4,3,4,6
000000026B103280,7,bufwrite,4,3,4,7
000000026B10F940,9,bufwrite,2,4,3,3
000000026B1145E0,5,bufwrite,4,3,4,2
000000026B125920,11,bufwrite,4,3,4,1
000000026B127BA0,7,bufwrite,2,4,3,7
000000026B133DC0,6,bufwrite,4,3,4,4
000000026B148E80,5,bufwrite,2,4,3,2
000000026B150CC0,8,bufwrite,2,4,3,6
000000026B15B5C0,11,bufwrite,2,4,3,1
000000026B15EB00,12,bufwrite,4,3,4,5
000000026B15FEC0,13,bufwrite,4,3,4,3
000000026B177B80,7,bufwrite,4,3,4,7
000000026B17AA40,13,bufwrite,2,4,3,3
000000026B18B500,8,bufwrite,4,3,4,6
000000026B194100,6,bufwrite,2,4,3,4
000000026B198FE0,11,bufwrite,4,3,4,1
000000026B19EF20,12,bufwrite,2,4,3,5
000000026B1AD740,5,bufwrite,4,3,4,2
000000026B1BC940,9,bufwrite,4,3,4,3
000000026B1C1060,11,bufwrite,2,4,3,1
000000026B1D6940,14,bufwrite,4,3,4,4
000000026B1D91E0,7,bufwrite,2,4,3,7
000000026B1D9B20,8,bufwrite,2,4,3,6
000000026B1EBBA0,5,bufwrite,2,4,3,2
000000026B1F9A00,11,bufwrite,4,3,4,1
000000026B1FBA20,9,bufwrite,2,4,3,3
000000026B2013E0,12,bufwrite,4,3,4,5
000000026B20B440,7,bufwrite,4,3,4,7
000000026B220520,8,bufwrite,4,3,4,6
000000026B222880,13,bufwrite,4,3,4,3
000000026B23A560,11,bufwrite,2,4,3,1
000000026B23C940,5,bufwrite,4,3,4,2
000000026B241920,14,bufwrite,2,4,3,4
000000026B243E40,7,bufwrite,2,4,3,7
000000026B247580,12,bufwrite,2,4,3,5
000000026B25A3E0,13,bufwrite,2,4,3,3
